text,created
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
#BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
#BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
As of 8 PM EDT All Tropical Storm Warnings have been discontinued for Gulf coast. Depression Harvey moving N-NE at… https://t.co/NbsF3AsrC8,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues. [AP],8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
NOAA: https://t.co/8AnKbIbIA7 - Summary for Tropical Depression Harvey (AT4/AL092017),8/31/2017 0:11
NOAA: https://t.co/8AnKbIbIA7 - Tropical Depression Harvey Public Advisory Number 42A,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
RT @BuzzFeedStorm: JUST IN: #Harvey downgraded to a tropical depression over Louisiana after historic rainfall on southeast Texas https://t…,8/31/2017 0:11
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues. - AP #BREAKING,8/31/2017 0:11
BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 0:11
Harvey has now weakened to a tropical depression.  The remnants could bring us some showers on Friday. https://t.co/DNoR5XNyMy,8/31/2017 0:11
Harvey has now weakened to a tropical depression.  The remnants could bring us some showers on Friday. https://t.co/aedrfjWONy,8/31/2017 0:11
"RT @MicahGrimes: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northeast.",8/31/2017 0:11
RT @BuzzFeedStorm: JUST IN: #Harvey downgraded to a tropical depression over Louisiana after historic rainfall on southeast Texas https://t…,8/31/2017 0:10
"RT @NWSJacksonMS: 7pm: Harvey is now a tropical depression. Here are the updated severe weather, wind and flood impacts for the ArkLaMiss t…",8/31/2017 0:10
"RT @DavidFinfrock: A bit of good news...
#Harvey downgraded to Tropical Depression at 7 pm.
Flooding will continue long after it's gone htt…",8/31/2017 0:10
"#Harvey has been downgraded to a Tropical Depression, and is moving through #Louisiana tonight. 5-10"" of rain possi… https://t.co/rlYFR4kAl0",8/31/2017 0:10
Harvey is no longer a named storm. Now a tropical depression. #NexstarHarvey #LAWX https://t.co/YSf6bg6NDa,8/31/2017 0:10
Harvey has now been officially downgraded to a Tropical Depression. #alwx #Harvey #TropicalDepressionHarvey https://t.co/mQEsgM46dp,8/31/2017 0:09
"RT @DavidFinfrock: A bit of good news...
#Harvey downgraded to Tropical Depression at 7 pm.
Flooding will continue long after it's gone htt…",8/31/2017 0:09
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/31/2017 0:09
"RT @ttasselWBAL: 5 days after making landfall as a category 4 hurricane, Harvey has been downgraded to a tropical depression. https://t.co/…",8/31/2017 0:09
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:09
"AT Tropical Depression #Harvey Advisory: 42A, 30 kt/35 mph winds, 998 mb,  31.2N 92.6W, moving: NNE at 7 kt/8 mph #tropics",8/31/2017 0:09
8 PM. #Harvey weakens to a tropical depression as it heads further inland. Heavy rains will persist for another day… https://t.co/rhyKQUQrml,8/31/2017 0:09
"7 days of being a hurricane or a Tropical storm. 7 days of rain finally a depression, still alot of rain but finall… https://t.co/Ps9V77PEbe",8/31/2017 0:09
"#Harvey is now a Tropical Depression w/sustained winds of 35mph.... widespread 2""-8"" of rain possible by Sat. FB li… https://t.co/edVactqh8j",8/31/2017 0:08
RT @BuzzFeedStorm: JUST IN: #Harvey downgraded to a tropical depression over Louisiana after historic rainfall on southeast Texas https://t…,8/31/2017 0:08
RT @MorganKIRO7: #Harvey downgraded to tropical depression with heaviest rain displaced west of center. Moving away from Gulf Coast. https:…,8/31/2017 0:08
RT @KevRincon: .@NHC_Atlantic: #Harvey now a tropical depression. They're also forecasting Tropical Storm Irma will become a hurricane tomo…,8/31/2017 0:08
NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/tXzVJEe2YE,8/31/2017 0:08
RT @BuzzFeedStorm: JUST IN: #Harvey downgraded to a tropical depression over Louisiana after historic rainfall on southeast Texas https://t…,8/31/2017 0:08
#Harvey downgraded to tropical depression with heaviest rain displaced west of center. Moving away from Gulf Coast. https://t.co/UBeHoCIVIT,8/31/2017 0:08
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/31/2017 0:08
.@NHC_Atlantic: #Harvey now a tropical depression. They're also forecasting Tropical Storm Irma will become a hurricane tomorrow afternoon.,8/31/2017 0:08
#Harvey is now a tropical depression following nearly five days as a tropical storm or stronger on land. Still a lo… https://t.co/KWv76Uiojz,8/31/2017 0:08
RT @BuzzFeedStorm: JUST IN: #Harvey downgraded to a tropical depression over Louisiana after historic rainfall on southeast Texas https://t…,8/31/2017 0:08
"RT @JoshuaChavers: 4 days and 21 hours after first landfall, tropical system formerly known as Harvey weakens to a tropical depression. No…",8/31/2017 0:07
"RT @hurrtrackerapp: JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to drop…",8/31/2017 0:07
"RT @CBSEveningNews: Harvey is now a Tropical Depression, @NHC_Atlantic says",8/31/2017 0:07
Harvey has finally been downgraded to a tropical depression. @KXAN_News @KXAN_Weather https://t.co/fEocQFha36,8/31/2017 0:07
"4 days and 21 hours after first landfall, tropical system formerly known as Harvey weakens to a tropical depression… https://t.co/2NM5TId8BQ",8/31/2017 0:07
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/31/2017 0:07
"RT @DavidFinfrock: A bit of good news...
#Harvey downgraded to Tropical Depression at 7 pm.
Flooding will continue long after it's gone htt…",8/31/2017 0:07
"RT @DavidFinfrock: A bit of good news...
#Harvey downgraded to Tropical Depression at 7 pm.
Flooding will continue long after it's gone htt…",8/31/2017 0:07
"A bit of good news...
#Harvey downgraded to Tropical Depression at 7 pm.
Flooding will continue long after it's gone https://t.co/7VjzcZyLf7",8/31/2017 0:06
FIRST ALERT WEATHER: Harvey has been downgraded to a tropical depression as it continues to travel NE. #chswx https://t.co/uL2n66DjXW,8/31/2017 0:06
FIRST ALERT WEATHER: Harvey has been downgraded to a tropical depression as it continues to travel NE. #chswx https://t.co/q4xQ1VrB12,8/31/2017 0:06
RT @BuzzFeedStorm: JUST IN: #Harvey downgraded to a tropical depression over Louisiana after historic rainfall on southeast Texas https://t…,8/31/2017 0:06
"RT @NWSJacksonMS: 7pm: Harvey is now a tropical depression. Here are the updated severe weather, wind and flood impacts for the ArkLaMiss t…",8/31/2017 0:06
Latest from Nat'l Hurricane Center.. #Harvey is now a Tropical Depression but flooding rain still soaking TX &amp; LA. https://t.co/72cVueKohI,8/31/2017 0:06
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/31/2017 0:06
RT @BILLWALSHTV: FIRST ALERT WEATHER: Harvey has been downgraded to a tropical depression as it continues to travel NE. #chswx https://t.co…,8/31/2017 0:06
RT @BuzzFeedStorm: JUST IN: #Harvey downgraded to a tropical depression over Louisiana after historic rainfall on southeast Texas https://t…,8/31/2017 0:06
FIRST ALERT WEATHER: Harvey has been downgraded to a tropical depression as it continues to travel NE. #chswx https://t.co/poYkbng2xi,8/31/2017 0:06
JUST IN: #Harvey downgraded to a tropical depression over Louisiana after historic rainfall on southeast Texas… https://t.co/yUcNsDsYRC,8/31/2017 0:06
RT @LIVE5WEATHER: FIRST ALERT WEATHER: Harvey has been downgraded to a tropical depression as it continues to travel NE. #chswx https://t.c…,8/31/2017 0:06
FIRST ALERT WEATHER: Harvey has been downgraded to a tropical depression as it continues to travel NE. #chswx https://t.co/L0Vr8e7pV7,8/31/2017 0:06
"NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northeast.",8/31/2017 0:06
FIRST ALERT WEATHER: Harvey has been downgraded to a tropical depression as it continues to travel NE. #chswx https://t.co/1yseND6CjJ,8/31/2017 0:06
"#Harvey has weakened into a tropical depression. Harvey has been a tropical storm/hurricane since August 23rd, whic… https://t.co/dypflACE4w",8/31/2017 0:05
"#Harvey has weakened into a tropical depression. Harvey has been a tropical storm/hurricane since August 23rd, whic… https://t.co/y36Unqiir8",8/31/2017 0:05
"#Harvey has weakened into a tropical depression. Harvey has been a tropical storm/hurricane since August 23rd, whic… https://t.co/TRwMyJ3YyA",8/31/2017 0:05
"#Harvey has weakened into a tropical depression. Harvey has been a tropical storm/hurricane since August 23rd, whic… https://t.co/aUYelcWK8k",8/31/2017 0:05
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:05
"RT @hurrtrackerapp: JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to drop…",8/31/2017 0:05
"RT @hurricanestat: Tropical Depression Harvey Forecast Information (.shp)GIS Data last updated Wed, 30 Aug 2017 23:56:53 GMT
via NHC Atlant…",8/31/2017 0:05
"RT @CBSEveningNews: Harvey is now a Tropical Depression, @NHC_Atlantic says",8/31/2017 0:04
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/31/2017 0:04
Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VRjPACZVSN,8/31/2017 0:04
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:04
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:03
"RT @CBSEveningNews: Harvey is now a Tropical Depression, @NHC_Atlantic says",8/31/2017 0:03
"RT @CBSEveningNews: Harvey is now a Tropical Depression, @NHC_Atlantic says",8/31/2017 0:03
"RT @CBSEveningNews: Harvey is now a Tropical Depression, @NHC_Atlantic says",8/31/2017 0:03
"RT @CBSEveningNews: Harvey is now a Tropical Depression, @NHC_Atlantic says",8/31/2017 0:03
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:03
Tropical Depression Harvey Public Advisory Number 42A https://t.co/o7bzYiWAUO,8/31/2017 0:03
"Harvey is now a Tropical Depression, @NHC_Atlantic says",8/31/2017 0:03
"RT @utmbhealth: TS Harvey made landfall in La. early this morning; UTMB plans to resume normal operations Friday, Sept. 1. https://t.co/iSe…",8/31/2017 0:02
"RT @utmbhealth: TS Harvey made landfall in La. early this morning; UTMB plans to resume normal operations Friday, Sept. 1. https://t.co/iSe…",8/31/2017 0:02
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/31/2017 0:02
"RT @NWSJacksonMS: 7pm: Harvey is now a tropical depression. Here are the updated severe weather, wind and flood impacts for the ArkLaMiss t…",8/31/2017 0:02
"5 days after making landfall as a category 4 hurricane, Harvey has been downgraded to a tropical depression. https://t.co/3jbd7L59xa",8/31/2017 0:02
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:02
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:01
"#NHC: #Harvey downgraded 2 a tropical depression, but heavy rainfall still to come as the system moves northeast.",8/31/2017 0:01
"RT @ChikageWeather: #Harvey finally downgraded to a Tropical Depression! 7p Wed. @cbsaustin 
https://t.co/3uWRA6Tt7L
#cbsaustinwx https://t…",8/31/2017 0:01
@NHC_Atlantic Hoooray!  Harvey is finally a tropical depression!  Thank you NHC and NWS forecast offices for everyt… https://t.co/N03gg7aJv1,8/31/2017 0:01
#Harvey is finally starting to weaken and is now a tropical depression. Still bringing a lot of rain.… https://t.co/uNecp0pM3a,8/31/2017 0:01
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:01
"RT @hurrtrackerapp: JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to drop…",8/31/2017 0:01
"#Harvey finally downgraded to a Tropical Depression! 7p Wed. @cbsaustin 
https://t.co/3uWRA6Tt7L
#cbsaustinwx https://t.co/3r8Vsd3esR",8/31/2017 0:00
#Harvey has weakened to a tropical depression. This means nothing in terms of impacts. https://t.co/ypjnzrnYfJ,8/31/2017 0:00
"RT @hurrtrackerapp: JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to drop…",8/31/2017 0:00
"7pm: Harvey is now a tropical depression. Here are the updated severe weather, wind and flood impacts for the ArkLa… https://t.co/MuLqWbIdAl",8/31/2017 0:00
#Harvey has been downgraded to a tropical depression as heavy rain continues.,8/31/2017 0:00
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/31/2017 0:00
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:00
Tropical Depression Harvey: 5-Day Uncertainty Track Image and 34-Knot Wind Speed Probabilities… https://t.co/K5QPvzMJhO,8/31/2017 0:00
#NOAA Summary for Tropical Depression Harvey (AT4/AL092017) https://t.co/NuH3CFQ9Pu,8/31/2017 0:00
Tropical Depression Harvey Public Advisory Number 42A https://t.co/9fDtnWN8i8 #tropics,8/31/2017 0:00
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/31/2017 0:00
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/30/2017 23:59
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/30/2017 23:59
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:59
Tropical Depression Harvey Public Advisory Number 42A https://t.co/s4nWXmBsyt,8/30/2017 23:59
#BREAKING Tropical storm Harvey has downgraded to a Tropical Depression.,8/30/2017 23:59
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/30/2017 23:58
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/30/2017 23:58
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:58
The Latest: Harvey may be downgraded to tropical depression https://t.co/fP5yAF8r1G,8/30/2017 23:58
#Harvey is now a tropical depression,8/30/2017 23:58
Summary for Tropical Depression Harvey (AT4/AL092017) ...FLOODING RAINS CONTINUING OVER EXTREME EASTERN TEXAS AND W… https://t.co/WIsuN9YRXz,8/30/2017 23:58
Tropical Depression Harvey Public Advisory Number 42A ...FLOODING RAINS CONTINUING OVER EXTREME EASTERN TEXAS AND W… https://t.co/KHOu0C8c2m,8/30/2017 23:58
"Tropical Depression Harvey 5-Day Track, Uncertainty Cone, Warnings (.shp)GIS Data last updated Wed, 30 Aug 2017 23:… https://t.co/V2SyT71cP7",8/30/2017 23:58
"Tropical Depression Harvey Best Track Information (.shp)GIS Data last updated Wed, 30 Aug 2017 23:56:53 GMT
via NHC… https://t.co/uRKH7lQPIQ",8/30/2017 23:58
"Tropical Depression Harvey Best Track Information (.kmz)GIS Data last updated Wed, 30 Aug 2017 23:56:53 GMT
via NHC… https://t.co/xz4CaarmmX",8/30/2017 23:58
"Tropical Depression Harvey Forecast Information (.shp)GIS Data last updated Wed, 30 Aug 2017 23:56:53 GMT
via NHC A… https://t.co/anOImhtst5",8/30/2017 23:58
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/30/2017 23:58
"Tropical Depression Harvey Information by ATCF XML PrototypeIssued at Wed, 30 Aug 2017 23:55:04 GMT. This is only a… https://t.co/QslY1WOrLr",8/30/2017 23:58
"RT @hurrtrackerapp: JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to drop…",8/30/2017 23:58
"RT @hurrtrackerapp: JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to drop…",8/30/2017 23:58
"JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to d… https://t.co/4BGHeiZmmi",8/30/2017 23:58
"RT @hurrtrackerapp: JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to drop…",8/30/2017 23:58
"RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",8/30/2017 23:58
"JUST IN: #Harvey downgrades to a tropical depression as it tracks NNE. Despite its weakening, it will continue to d… https://t.co/HR5X63aUez",8/30/2017 23:58
"JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northeast.",8/30/2017 23:57
"#Harvey has weakened to a tropical depression, NHC says",8/30/2017 23:57
NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/A2agtBqwLO,8/30/2017 23:57
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:57
"Harvey is now a tropical depression. Still bringing a ton of rain, though. https://t.co/Se9PPK8L4K",8/30/2017 23:57
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:56
RT @EricBurrisWESH: NHC: #Harvey has weakened to Tropical Depression. Winds are down to 35mph,8/30/2017 23:56
Tropical Storm Harvey has become a Tropical Depression. #BREAKING #Harvey,8/30/2017 23:56
#Harvey has weakened to a tropical depression. https://t.co/zqngxnphvU,8/30/2017 23:56
NHC: #Harvey has weakened to Tropical Depression. Winds are down to 35mph,8/30/2017 23:56
Storm Downgraded: Tropical Storm #HARVEY to Tropical Depression HARVEY 31.2N 92.6W Wind 35MPH Moving NNE at 8 MPH https://t.co/A1iFilgcud,8/30/2017 23:56
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:56
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:56
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:56
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:56
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:56
Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM,8/30/2017 23:56
Tropical Depression #Harvey Intermediate ADVISORY 42A issued. https://t.co/S1Hwev5NzQ,8/30/2017 23:54
(Miami Herald) The #Latest: #Harvey may be downgraded to tropical depression : The Latest on Tropical Storm.. https://t.co/eKJnFezJum,8/30/2017 23:54
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/30/2017 23:46
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/30/2017 23:45
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/30/2017 23:43
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 23:39
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 23:29
RT @NWSHouston: Latest NHC update shows #Harvey about to make landfall near the TX/LA border tonight and then weakening to a Tropical Depre…,8/30/2017 23:29
Updated: Harvey to Slow to Tropical Depression Tonight  https://t.co/GtY8jnVLDI,8/30/2017 23:27
It just moved off the Yucatán and into the gulf (Harvey's origin) and It has a 20% chance of developing into a trop… https://t.co/9qlWf7284F,8/30/2017 23:26
"The Latest: Harvey may be downgraded to tropical depression

Shared via #Meev

https://t.co/SeYrPym3hY https://t.co/PXwx2G8gZN",8/30/2017 23:25
RT @SportsRadio610: Harvey To Slow To Tropical Depression Tonight https://t.co/DlRyMPmHXb,8/30/2017 23:20
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 23:20
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 23:04
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/30/2017 23:04
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/30/2017 22:56
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/30/2017 22:54
"Harvey has been going almost a week UNBELIEVABLE!!!!
Tropical Storm Harvey moves farther into Louisiana https://t.co/Qnon4LRyo5 via @upi",8/30/2017 22:53
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/30/2017 22:48
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:48
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/30/2017 22:46
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/30/2017 22:45
RT @dwatchnews: Tropical Storm Harvey could weaken into depression in less than 12 hours: U.S. NHC https://t.co/uot6BJXV3b,8/30/2017 22:45
Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth.… https://t.co/1tHxGZ0G5h,8/30/2017 22:45
RT @fox4beaumont: Harvey may be downgraded to tropical depression https://t.co/GCAbIbXUZJ https://t.co/3e0f7cyODF,8/30/2017 22:42
RT @cbsaustin: Harvey may be downgraded to tropical depression https://t.co/S4W209HQf4 https://t.co/zCVW4hyiss,8/30/2017 22:42
"RT @VWNControlDesk: RECENT DETAILS
Forecasters are predicting that #Harvey could be downgraded to a Tropical Depression either late Wednesd…",8/30/2017 22:42
RT @fox4beaumont: Harvey may be downgraded to tropical depression https://t.co/GCAbIbXUZJ https://t.co/3e0f7cyODF,8/30/2017 22:42
"RECENT DETAILS
Forecasters are predicting that #Harvey could be downgraded to a Tropical Depression either late Wed… https://t.co/KeHprG3cDs",8/30/2017 22:42
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:42
"RT @HarringtonBecca: #Harvey hits Louisiana with catastrophic flooding, begins moving north. Should be tropical depression by Weds. night h…",8/30/2017 22:37
Tropical Storm Harvey could weaken into depression in less than 12 hours: U.S. NHC https://t.co/aun7DpaYEB #USA #Breaking #News,8/30/2017 22:36
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:35
The Latest: Harvey may be downgraded to tropical depression https://t.co/xRtqVW9vhQ,8/30/2017 22:31
"RT @HarringtonBecca: #Harvey hits Louisiana with catastrophic flooding, begins moving north. Should be tropical depression by Weds. night h…",8/30/2017 22:31
"""The Latest: Harvey May Be Downgraded to Tropical Depression"" by THE ASSOCIATED PRESS #IFTTT https://t.co/MiMrMMtyRo",8/30/2017 22:29
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:29
"""The Latest: Harvey May Be Downgraded to Tropical Depression"" by THE ASSOCIATED PRESS via NYT https://t.co/8wSZnwpPWA",8/30/2017 22:27
RT @fox4beaumont: Harvey may be downgraded to tropical depression https://t.co/GCAbIbXUZJ https://t.co/3e0f7cyODF,8/30/2017 22:26
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:26
The Latest: Harvey may be downgraded to tropical depression: HOUSTON (AP) -- The Latest on… https://t.co/SWaHLZrOdo @NewsSyndicator,8/30/2017 22:25
